<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.06	118.684	119.870	118.367	119.208	179374	0	4
2019.08.07	119.211	119.275	118.434	119.000	183518	0	4
2019.08.08	118.994	119.163	118.489	118.598	118474	0	4
2019.08.09	118.585	118.737	118.084	118.345	103234	0	4
2019.08.12	118.152	118.398	117.515	118.069	126133	0	4
2019.08.13	118.067	119.583	117.684	119.243	155980	0	4
2019.08.14	119.244	119.278	117.782	117.955	167992	0	4
2019.08.15	117.954	118.971	117.622	117.868	191833	0	4
2019.08.16	117.820	118.163	117.574	117.954	155624	0	4
2019.08.19	117.744	118.473	117.744	118.127	104006	0	4
2019.08.20	118.115	118.265	117.577	117.905	124539	0	4
2019.08.21	117.903	118.328	117.885	118.176	99666	0	4
2019.08.22	118.162	118.300	117.729	117.920	113612	0	4
2019.08.23	117.915	118.162	117.258	117.389	154558	0	4
2019.08.26	117.064	118.196	116.560	117.804	209025	0	4
2019.08.27	117.816	117.838	117.205	117.267	145575	0	3
2019.08.28	117.259	117.675	117.102	117.549	139636	0	3
2019.08.29	117.542	117.933	117.276	117.769	125142	0	3
2019.08.30	117.752	117.817	116.624	116.776	134024	0	3
2019.09.02	116.470	116.776	116.346	116.508	94059	0	3
2019.09.03	116.522	116.555	115.863	116.232	146000	0	3
2019.09.04	116.239	117.431	116.131	117.390	103223	0	3
2019.09.05	117.392	118.610	117.276	117.995	129265	0	3
2019.09.06	118.002	118.264	117.807	117.854	110268	0	3
2019.09.09	117.742	118.508	117.736	118.469	85647	0	3
2019.09.10	118.449	118.781	118.270	118.762	78278	0	3
2019.09.11	118.760	119.169	118.296	118.692	74228	0	3
2019.09.12	118.695	119.820	117.550	119.589	115803	0	3
2019.09.13	119.596	120.007	119.535	119.669	81760	0	3
2019.09.16	119.682	119.682	118.683	118.933	91810	0	3
2019.09.17	118.907	119.771	118.871	119.716	79844	0	3
2019.09.18	119.691	119.821	119.406	119.612	77504	0	3
2019.09.19	119.600	119.666	118.951	119.255	88513	0	3
2019.09.20	119.261	119.377	118.450	118.530	82684	0	3
2019.09.23	118.646	118.788	117.752	118.213	75462	0	3
2019.09.24	118.213	118.555	117.887	117.953	89540	0	3
2019.09.25	117.963	118.195	117.789	117.915	93024	0	3
2019.09.26	117.907	118.050	117.515	117.738	78041	0	3
